Causa de muerte;Sexo;Edad;Periodo;Total
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2012;1.555
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2011;1.528
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2010;1.519
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2009;1.468
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2008;1.342
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2007;1.289
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2006;1.227
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2005;1.316
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2004;1.291
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2003;1.244
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2002;1.256
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2001;1.118
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;2000;1.210
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1999;1.124
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1998;1.341
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1997;1.262
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1996;1.262
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1995;1.255
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1994;1.270
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1993;1.262
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1992;1.158
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1991;1.247
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1990;1.131
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1989;1.073
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1988;951
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1987;955
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1986;881
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1985;849
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1984;803
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1983;740
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1982;659
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1981;731
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Total;Todas las edades;1980;711
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2020;1.187
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2019;1.134
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2018;1.060
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2017;1.117
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2016;1.079
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2015;1.159
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2014;1.003
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2013;951
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2012;903
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2011;894
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2010;875
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2009;878
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2008;786
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2007;755
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2006;724
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2005;758
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2004;743
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2003;734
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2002;740
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2001;676
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;2000;702
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1999;643
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1998;750
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1997;679
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1996;676
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1995;703
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1994;651
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1993;660
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1992;605
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1991;659
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1990;556
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1989;557
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1988;490
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1987;481
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1986;466
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1985;428
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1984;423
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1983;378
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1982;348
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1981;387
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Mujeres;Todas las edades;1980;351
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2020;875
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2019;878
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2018;886
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2017;856
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2016;807
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2015;869
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2014;781
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2013;688
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2012;652
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2011;634
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2010;644
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2009;590
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2008;556
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2007;534
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2006;503
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2005;558
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2004;548
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2003;510
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2002;516
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2001;442
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;2000;508
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1999;481
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1998;591
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1997;583
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1996;586
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1995;552
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1994;619
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1993;602
042-043  III.Enfermedades de la sangre y de los organos hematopoyeticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;Hombres;Todas las edades;1992;553
